generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
86,uci_cancer_test/86/20251013-035907,nan,nan,0.929701230228471,0.4007029876977153,0.8812302284710017,0.929701230228471,86_17,68_91,0.929701230228471,0.4007029876977153,0.8812302284710017,0.929701230228471,86_17,68_91
87,uci_cancer_test/87/20251013-035915,nan,nan,0.929701230228471,0.37961335676625657,0.858506151142355,0.929701230228471,87_12,68_91,0.929701230228471,0.37961335676625657,0.858506151142355,0.929701230228471,87_12,68_91
88,uci_cancer_test/88/20251013-035923,nan,nan,0.929701230228471,0.4007029876977153,0.8563093145869947,0.929701230228471,88_20,68_91,0.929701230228471,0.4007029876977153,0.8563093145869947,0.929701230228471,88_20,68_91
89,uci_cancer_test/89/20251013-035931,nan,nan,0.929701230228471,0.6274165202108963,0.8838840070298769,0.929701230228471,89_13,68_91,0.929701230228471,0.6274165202108963,0.8838840070298769,0.929701230228471,89_13,68_91
90,uci_cancer_test/90/20251013-035938,nan,nan,0.929701230228471,0.37961335676625657,0.8667838312829523,0.929701230228471,90_61,68_91,0.929701230228471,0.37961335676625657,0.8667838312829523,0.929701230228471,90_61,68_91
91,uci_cancer_test/91/20251013-035946,nan,nan,0.929701230228471,0.4007029876977153,0.8682776801405975,0.929701230228471,91_26,68_91,0.929701230228471,0.4007029876977153,0.8682776801405975,0.929701230228471,91_26,68_91
92,uci_cancer_test/92/20251013-035953,nan,nan,0.929701230228471,0.4007029876977153,0.8965377855887522,0.929701230228471,92_88,68_91,0.929701230228471,0.4007029876977153,0.8965377855887522,0.929701230228471,92_88,68_91
93,uci_cancer_test/93/20251013-040002,nan,nan,0.929701230228471,0.37961335676625657,0.8586994727592266,0.929701230228471,93_30,68_91,0.929701230228471,0.37961335676625657,0.8586994727592266,0.929701230228471,93_30,68_91
94,uci_cancer_test/94/20251013-040011,nan,nan,0.929701230228471,0.37961335676625657,0.8763620386643233,0.929701230228471,94_64,68_91,0.929701230228471,0.37961335676625657,0.8763620386643233,0.929701230228471,94_64,68_91
95,uci_cancer_test/95/20251013-040020,nan,nan,0.929701230228471,0.37961335676625657,0.8934797891036907,0.929701230228471,95_26,68_91,0.929701230228471,0.37961335676625657,0.8934797891036907,0.929701230228471,95_26,68_91
96,uci_cancer_test/96/20251013-040030,nan,nan,0.929701230228471,0.4007029876977153,0.8714235500878735,0.929701230228471,96_17,68_91,0.929701230228471,0.4007029876977153,0.8714235500878735,0.929701230228471,96_17,68_91
97,uci_cancer_test/97/20251013-040041,nan,nan,0.929701230228471,0.37961335676625657,0.8649912126537785,0.929701230228471,97_66,68_91,0.929701230228471,0.37961335676625657,0.8649912126537785,0.929701230228471,97_66,68_91
98,uci_cancer_test/98/20251013-040052,nan,nan,0.929701230228471,0.37961335676625657,0.8622847100175747,0.929701230228471,98_67,68_91,0.929701230228471,0.37961335676625657,0.8622847100175747,0.929701230228471,98_67,68_91
99,uci_cancer_test/99/20251013-040103,nan,nan,0.929701230228471,0.37961335676625657,0.8649912126537785,0.929701230228471,99_96,68_91,0.929701230228471,0.37961335676625657,0.8649912126537785,0.929701230228471,99_96,68_91
100,uci_cancer_test/100/20251013-040116,nan,nan,0.929701230228471,0.37961335676625657,0.8743585237258347,0.929701230228471,100_16,68_91,0.929701230228471,0.37961335676625657,0.8743585237258347,0.929701230228471,100_16,68_91
