generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
151,uci_heart_test/151/20251119-202529,nan,nan,0.7930283224400871,0.4455337690631808,0.703474945533769,0.7908496732026143,151_99,151_72,0.8167701863354038,0.5248447204968945,0.7389285714285715,0.8167701863354038,151_14,142_22,0.8211678832116789,0.2591240875912409,0.6201459854014599,0.7299270072992702,151_99,151_70,0.8992443084716797,0.51259446144104,0.7984760582447052,0.8992443084716797,151_14,142_22
152,uci_heart_test/152/20251119-202547,nan,nan,0.7930283224400871,0.2374727668845316,0.71739651416122,0.7908496732026143,152_11,152_80,0.8167701863354038,0.2360248447204969,0.7512577639751554,0.8167701863354038,152_11,142_22,0.8211678832116789,0.24087591240875914,0.6378102189781021,0.7299270072992702,152_11,152_19,0.8992443084716797,0.255667507648468,0.8171284472942353,0.8992443084716797,152_11,142_22
153,uci_heart_test/153/20251119-202605,nan,nan,0.8202614379084967,0.4455337690631808,0.7194335511982571,0.7908496732026143,153_92,153_67,0.8167701863354038,0.5248447204968945,0.750248447204969,0.8167701863354038,153_24,142_22,0.8284671532846716,0.2591240875912409,0.647007299270073,0.7299270072992702,153_92,153_67,0.8992443084716797,0.51259446144104,0.8141813457012177,0.8992443084716797,153_24,142_22
154,uci_heart_test/154/20251119-202623,nan,nan,0.7973856209150327,0.4455337690631808,0.7183006535947711,0.790958605664488,154_49,154_11,0.8183229813664596,0.5248447204968945,0.750217391304348,0.8169254658385094,154_29,154_33,0.8211678832116789,0.2591240875912409,0.6432846715328467,0.7299270072992702,154_49,154_26,0.9005037546157837,0.51259446144104,0.8148236632347107,0.8993702530860901,154_29,154_33
155,uci_heart_test/155/20251119-202641,nan,nan,0.7973856209150327,0.4455337690631808,0.7326252723311546,0.7912854030501089,155_57,155_26,0.8183229813664596,0.5248447204968945,0.7609006211180125,0.8170807453416151,155_30,154_33,0.8211678832116789,0.2591240875912409,0.6661678832116787,0.7306569343065694,155_57,155_71,0.9005037546157837,0.51259446144104,0.8278715193271637,0.8994961977005005,155_30,154_33
156,uci_heart_test/156/20251119-202659,nan,nan,0.7930283224400871,0.13071895424836602,0.71260348583878,0.7913943355119826,156_77,155_16,0.8183229813664596,0.0,0.7381677018633543,0.8172360248447206,156_77,154_33,0.8394160583941606,0.24087591240875914,0.6525182481751826,0.7306569343065694,156_91,156_69,0.9005037546157837,0.0,0.804458424448967,0.8996221423149109,156_77,154_33
157,uci_heart_test/157/20251119-202716,nan,nan,0.7930283224400871,0.2549019607843137,0.7098583877995642,0.7919389978213508,157_67,155_16,0.8183229813664596,0.2577639751552795,0.7441304347826088,0.8180124223602485,157_67,154_33,0.8211678832116789,0.24817518248175183,0.6293065693430657,0.7306569343065694,157_67,157_27,0.9005037546157837,0.2821158766746521,0.8070906662940979,0.9002518653869629,157_67,154_33
158,uci_heart_test/158/20251119-202733,nan,nan,0.8300653594771242,0.4455337690631808,0.7303050108932462,0.7919389978213508,158_72,158_80,0.8183229813664596,0.5248447204968945,0.7586024844720498,0.8183229813664596,158_13,154_33,0.8576642335766423,0.2591240875912409,0.6637956204379561,0.7299270072992702,158_72,158_80,0.9005037546157837,0.51259446144104,0.8251007390022278,0.9005037546157837,158_13,154_33
159,uci_heart_test/159/20251119-202748,nan,nan,0.7930283224400871,0.4466230936819172,0.7211328976034861,0.7913943355119827,159_17,159_58,0.8183229813664596,0.5248447204968945,0.752251552795031,0.8183229813664596,159_17,154_33,0.8102189781021898,0.26277372262773724,0.647992700729927,0.7281021897810218,159_17,159_12,0.9005037546157837,0.51259446144104,0.8184004908800125,0.9005037546157837,159_17,154_33
160,uci_heart_test/160/20251119-202803,nan,nan,0.8224400871459695,0.4455337690631808,0.7383333333333334,0.7913943355119827,160_89,160_94,0.8183229813664596,0.5248447204968945,0.7670652173913044,0.8183229813664596,160_14,154_33,0.8321167883211679,0.2591240875912409,0.6708029197080293,0.728102189781022,160_20,160_94,0.9005037546157837,0.51259446144104,0.8360453253984451,0.9005037546157837,160_14,154_33
161,uci_heart_test/161/20251119-202818,nan,nan,0.7984749455337691,0.4455337690631808,0.7373420479302832,0.7918300653594771,161_74,161_11,0.8183229813664596,0.5248447204968945,0.7684782608695653,0.8183229813664596,161_15,154_33,0.8211678832116789,0.2591240875912409,0.6641605839416058,0.7295620437956205,161_74,161_47,0.9005037546157837,0.51259446144104,0.8372795820236206,0.9005037546157837,161_15,154_33
162,uci_heart_test/162/20251119-202834,nan,nan,0.7984749455337691,0.4455337690631808,0.725566448801743,0.7918300653594772,162_75,162_34,0.8183229813664596,0.5248447204968945,0.7588509316770188,0.8183229813664596,162_11,154_33,0.8211678832116789,0.2591240875912409,0.6473357664233577,0.7295620437956204,162_75,162_25,0.9005037546157837,0.51259446144104,0.8250377708673478,0.9005037546157837,162_11,154_33
163,uci_heart_test/163/20251119-202849,nan,nan,0.7984749455337691,0.4455337690631808,0.7151416122004356,0.7884531590413945,163_11,163_22,0.8183229813664596,0.5248447204968945,0.7493788819875777,0.8183229813664596,163_11,154_33,0.8211678832116789,0.2591240875912409,0.6346715328467153,0.7182481751824819,163_11,163_76,0.9005037546157837,0.51259446144104,0.8131611961126327,0.9005037546157837,163_11,154_33
164,uci_heart_test/164/20251119-202905,nan,nan,0.7919389978213508,0.2570806100217865,0.7059368191721133,0.7884531590413945,164_82,154_33,0.8183229813664596,0.15683229813664595,0.7404192546583852,0.8183229813664596,164_82,154_33,0.8211678832116789,0.26277372262773724,0.624890510948905,0.7182481751824819,164_45,164_49,0.9005037546157837,0.18010075390338898,0.8028967125713825,0.9005037546157837,164_82,154_33
165,uci_heart_test/165/20251119-202921,nan,nan,0.8191721132897604,0.13398692810457516,0.7024945533769063,0.7916122004357299,165_39,165_24,0.8183229813664596,0.15683229813664595,0.7362422360248447,0.8183229813664596,165_39,154_33,0.8211678832116789,0.08029197080291971,0.6231751824817517,0.7288321167883212,165_39,165_24,0.9005037546157837,0.18010075390338898,0.7970402881503105,0.9005037546157837,165_39,154_33
166,uci_heart_test/166/20251119-202936,nan,nan,0.8224400871459695,0.4466230936819172,0.71962962962963,0.79760348583878,166_25,166_51,0.8183229813664596,0.5248447204968945,0.752965838509317,0.8183229813664596,166_25,154_33,0.8394160583941606,0.26277372262773724,0.6412773722627737,0.7489051094890511,166_25,166_63,0.9005037546157837,0.51259446144104,0.8184256809949875,0.9005037546157837,166_25,154_33
167,uci_heart_test/167/20251119-202953,nan,nan,0.8300653594771242,0.4455337690631808,0.6973202614379084,0.7946623093681918,167_20,167_65,0.8183229813664596,0.5248447204968945,0.7322981366459628,0.8183229813664596,167_18,154_33,0.8576642335766423,0.2591240875912409,0.6151094890510949,0.7390510948905108,167_20,167_65,0.9005037546157837,0.51259446144104,0.7910831117630005,0.9005037546157837,167_18,154_33
168,uci_heart_test/168/20251119-203009,nan,nan,0.8224400871459695,0.4444444444444444,0.7120479302832246,0.7946623093681918,168_76,167_49,0.8183229813664596,0.5217391304347826,0.7418788819875776,0.8183229813664596,168_76,154_33,0.8357664233576643,0.26277372262773724,0.6419343065693431,0.7390510948905108,168_19,168_39,0.9005037546157837,0.51259446144104,0.8028589290380478,0.9005037546157837,168_19,154_33
169,uci_heart_test/169/20251119-203025,nan,nan,0.8224400871459695,0.4466230936819172,0.7362636165577342,0.7916122004357299,169_17,168_68,0.8183229813664596,0.4922360248447205,0.768385093167702,0.8183229813664596,169_32,154_33,0.8321167883211679,0.26277372262773724,0.6607664233576642,0.7288321167883212,169_17,168_68,0.9005037546157837,0.501259446144104,0.8361838656663895,0.9005037546157837,169_32,154_33
170,uci_heart_test/170/20251119-203041,nan,nan,0.8224400871459695,0.4455337690631808,0.7137037037037036,0.7976034858387799,170_23,170_25,0.8183229813664596,0.5248447204968945,0.7440372670807455,0.8183229813664596,170_11,154_33,0.8321167883211679,0.2591240875912409,0.6424087591240876,0.7489051094890511,170_23,170_25,0.9005037546157837,0.51259446144104,0.8061838674545289,0.9005037546157837,170_11,154_33
171,uci_heart_test/171/20251119-203058,nan,nan,0.8224400871459695,0.13398692810457516,0.7171241830065359,0.7974945533769063,171_31,170_36,0.8183229813664596,0.15683229813664595,0.7457453416149069,0.8183229813664596,171_31,154_33,0.8321167883211679,0.08029197080291971,0.6498540145985401,0.7485401459854015,171_31,170_36,0.9005037546157837,0.18010075390338898,0.8093828602135181,0.9005037546157837,171_31,154_33
172,uci_heart_test/172/20251119-203115,nan,nan,0.8224400871459695,0.4466230936819172,0.7218845315904139,0.8006535947712419,172_11,171_44,0.8183229813664596,0.5248447204968945,0.7515683229813667,0.8183229813664596,172_11,154_33,0.843065693430657,0.26277372262773724,0.6521167883211679,0.7591240875912408,172_11,172_64,0.9005037546157837,0.51259446144104,0.8161964577436447,0.9005037546157837,172_11,154_33
173,uci_heart_test/173/20251119-203132,nan,nan,0.8224400871459695,0.13507625272331156,0.6948366013071896,0.7945533769063181,173_36,172_39,0.8183229813664596,0.15683229813664595,0.7242857142857143,0.8183229813664596,173_36,154_33,0.8357664233576643,0.08394160583941605,0.6256204379562045,0.7386861313868613,173_36,173_60,0.9005037546157837,0.18010075390338898,0.782002507597208,0.9005037546157837,173_36,154_33
174,uci_heart_test/174/20251119-203150,nan,nan,0.8224400871459695,0.4455337690631808,0.7197712418300654,0.7944444444444444,174_71,173_62,0.8183229813664596,0.5248447204968945,0.7489440993788822,0.8183229813664596,174_28,154_33,0.8321167883211679,0.2591240875912409,0.651204379562044,0.7383211678832117,174_71,173_62,0.9005037546157837,0.51259446144104,0.8115113234519958,0.9005037546157837,174_28,154_33
175,uci_heart_test/175/20251119-203208,nan,nan,0.8224400871459695,0.4466230936819172,0.7070370370370369,0.7946623093681918,175_14,175_26,0.8183229813664596,0.4906832298136646,0.7380590062111804,0.8180124223602485,175_20,154_33,0.8321167883211679,0.26277372262773724,0.6341240875912408,0.7397810218978103,175_14,175_26,0.9005037546157837,0.503778338432312,0.7984760588407517,0.9005037546157837,175_20,154_33
176,uci_heart_test/176/20251119-203226,nan,nan,0.8224400871459695,0.4455337690631808,0.7143355119825707,0.7889978213507625,176_43,176_60,0.8183229813664596,0.5248447204968945,0.7487422360248449,0.8180124223602485,176_14,154_33,0.8321167883211679,0.2591240875912409,0.6334671532846715,0.7208029197080293,176_43,176_60,0.9005037546157837,0.51259446144104,0.8112342470884323,0.9005037546157837,176_14,154_33
177,uci_heart_test/177/20251119-203244,nan,nan,0.7962962962962963,0.3202614379084967,0.7047712418300653,0.7889978213507625,177_65,177_95,0.8183229813664596,0.23136645962732919,0.7393322981366462,0.8180124223602485,177_65,154_33,0.8102189781021898,0.26277372262773724,0.6235401459854015,0.7208029197080291,177_25,177_21,0.9005037546157837,0.251889169216156,0.8020654779672622,0.9005037546157837,177_65,154_33
178,uci_heart_test/178/20251119-203303,nan,nan,0.7962962962962963,0.4466230936819172,0.7338888888888888,0.7915032679738563,178_15,178_81,0.8183229813664596,0.5248447204968945,0.7681832298136646,0.8180124223602485,178_15,154_33,0.8211678832116789,0.26277372262773724,0.6532846715328469,0.7291970802919708,178_15,178_84,0.9005037546157837,0.51259446144104,0.8374559050798416,0.9005037546157837,178_15,154_33
179,uci_heart_test/179/20251119-203322,nan,nan,0.7984749455337691,0.4226579520697168,0.7041067538126362,0.7913943355119827,179_34,179_30,0.8183229813664596,0.40683229813664595,0.7390062111801243,0.8180124223602485,179_34,154_33,0.8211678832116789,0.2591240875912409,0.622080291970803,0.7288321167883212,179_96,179_74,0.9005037546157837,0.45465993881225586,0.7995843678712845,0.9005037546157837,179_34,154_33
180,uci_heart_test/180/20251119-203339,nan,nan,0.7962962962962963,0.4455337690631808,0.7283333333333333,0.7889978213507625,180_25,180_82,0.8183229813664596,0.5248447204968945,0.7650000000000002,0.8180124223602485,180_13,154_33,0.8102189781021898,0.2591240875912409,0.6421532846715329,0.7208029197080293,180_25,180_68,0.9005037546157837,0.51259446144104,0.8330982220172882,0.9005037546157837,180_13,154_33
181,uci_heart_test/181/20251119-203356,nan,nan,0.7919389978213508,0.35294117647058826,0.7111655773420479,0.7886710239651415,181_54,154_33,0.8183229813664596,0.391304347826087,0.7450310559006214,0.8180124223602485,181_54,154_33,0.8211678832116789,0.26277372262773724,0.6315693430656933,0.7197080291970803,181_17,181_25,0.9005037546157837,0.39168766140937805,0.8103148481249809,0.9005037546157837,181_54,154_33
182,uci_heart_test/182/20251119-203414,nan,nan,0.8300653594771242,0.4455337690631808,0.7018191721132898,0.7887799564270154,182_43,182_45,0.8183229813664596,0.5248447204968945,0.7412888198757766,0.8180124223602485,182_11,154_33,0.8576642335766423,0.2591240875912409,0.6090510948905109,0.7200729927007299,182_43,182_45,0.9005037546157837,0.51259446144104,0.8019395339488983,0.9005037546157837,182_11,154_33
183,uci_heart_test/183/20251119-203433,nan,nan,0.8300653594771242,0.4455337690631808,0.7063507625272333,0.788888888888889,183_42,183_28,0.8183229813664596,0.5248447204968945,0.7434782608695653,0.8180124223602485,183_24,154_33,0.8576642335766423,0.2591240875912409,0.6190875912408758,0.7204379562043796,183_42,183_28,0.9005037546157837,0.51259446144104,0.8057430613040925,0.9005037546157837,183_24,154_33
184,uci_heart_test/184/20251119-203450,nan,nan,0.8300653594771242,0.23202614379084968,0.7089324618736385,0.7925925925925926,184_83,184_42,0.8183229813664596,0.23136645962732919,0.7408074534161493,0.8180124223602485,184_83,154_33,0.8576642335766423,0.23357664233576642,0.6340145985401461,0.7328467153284672,184_83,184_42,0.9005037546157837,0.251889169216156,0.8040805917978286,0.9005037546157837,184_83,154_33
185,uci_heart_test/185/20251119-203508,nan,nan,0.8300653594771242,0.4455337690631808,0.7328867102396515,0.7891067538126362,185_42,184_47,0.8183229813664596,0.5248447204968945,0.769332298136646,0.8180124223602485,185_22,154_33,0.864963503649635,0.2591240875912409,0.6472262773722626,0.7211678832116789,185_42,185_68,0.9005037546157837,0.51259446144104,0.8369899100065231,0.9005037546157837,185_22,154_33
186,uci_heart_test/186/20251119-203527,nan,nan,0.8300653594771242,0.4455337690631808,0.7036056644880173,0.790958605664488,186_56,186_61,0.8183229813664596,0.5248447204968945,0.7416459627329194,0.8180124223602485,186_12,154_33,0.8576642335766423,0.2591240875912409,0.6141970802919707,0.7273722627737226,186_56,186_61,0.9005037546157837,0.51259446144104,0.803425680398941,0.9005037546157837,186_12,154_33
187,uci_heart_test/187/20251119-203544,nan,nan,0.8246187363834423,0.4466230936819172,0.710751633986928,0.7954248366013073,187_12,187_76,0.8183229813664596,0.5248447204968945,0.7454813664596274,0.8180124223602485,187_12,154_33,0.8576642335766423,0.26277372262773724,0.6291240875912408,0.7423357664233576,187_12,187_76,0.9005037546157837,0.51259446144104,0.810314849615097,0.9005037546157837,187_12,154_33
188,uci_heart_test/188/20251119-203600,nan,nan,0.8224400871459695,0.4466230936819172,0.724248366013072,0.7934640522875817,188_11,187_21,0.8183229813664596,0.5248447204968945,0.7579813664596273,0.8180124223602485,188_11,154_33,0.8321167883211679,0.26277372262773724,0.6449635036496351,0.7357664233576642,188_11,187_21,0.9005037546157837,0.51259446144104,0.8245088028907775,0.9005037546157837,188_11,154_33
189,uci_heart_test/189/20251119-203618,nan,nan,0.8300653594771242,0.13398692810457516,0.7290522875816994,0.8026143790849674,189_92,189_45,0.8183229813664596,0.15683229813664595,0.7612422360248449,0.8180124223602485,189_92,154_33,0.8576642335766423,0.08029197080291971,0.6533941605839415,0.7664233576642335,189_92,189_45,0.9005037546157837,0.18010075390338898,0.8285138376057148,0.9005037546157837,189_92,154_33
190,uci_heart_test/190/20251119-210303,nan,nan,0.8300653594771242,0.4455337690631808,0.7157516339869281,0.8011982570806101,190_40,189_45,0.8183229813664596,0.5248447204968945,0.742608695652174,0.8180124223602485,190_16,154_33,0.8576642335766423,0.2591240875912409,0.6526277372262774,0.7616788321167883,190_40,189_45,0.9005037546157837,0.51259446144104,0.8064609456062317,0.9005037546157837,190_16,154_33
191,uci_heart_test/191/20251119-210322,nan,nan,0.8300653594771242,0.4455337690631808,0.730631808278867,0.8008714596949892,191_29,190_24,0.8183229813664596,0.45962732919254656,0.7575465838509318,0.8180124223602485,191_13,154_33,0.8576642335766423,0.2591240875912409,0.6673722627737224,0.7605839416058393,191_29,190_24,0.9005037546157837,0.51259446144104,0.823513839840889,0.9005037546157837,191_24,154_33
192,uci_heart_test/192/20251119-210343,nan,nan,0.8300653594771242,0.13398692810457516,0.7247494553376908,0.7986928104575164,192_57,191_12,0.8245341614906833,0.15683229813664595,0.7492546583850932,0.8187888198757763,192_57,192_28,0.8576642335766423,0.08029197080291971,0.6671532846715327,0.7514598540145986,192_57,191_12,0.9030226469039917,0.18010075390338898,0.8157934369146824,0.9008815884590149,192_57,192_28
193,uci_heart_test/193/20251119-210400,nan,nan,0.8300653594771242,0.4455337690631808,0.7418845315904141,0.8005446623093683,193_83,191_12,0.8245341614906833,0.5248447204968945,0.7654503105590063,0.8194099378881987,193_18,192_28,0.8576642335766423,0.2591240875912409,0.6864963503649636,0.7562043795620438,193_83,191_12,0.9030226469039917,0.51259446144104,0.8354030072689056,0.9011334776878357,193_18,192_28
194,uci_heart_test/194/20251119-210423,nan,nan,0.8300653594771242,0.13398692810457516,0.7229738562091502,0.7932461873638343,194_57,191_12,0.8245341614906833,0.15683229813664595,0.7459161490683229,0.8211180124223603,194_57,192_28,0.8576642335766423,0.08029197080291971,0.669051094890511,0.7277372262773723,194_57,191_12,0.9030226469039917,0.18010075390338898,0.8130856271088124,0.9020150899887085,194_57,192_28
195,uci_heart_test/195/20251119-210448,nan,nan,0.7952069716775599,0.4455337690631808,0.7167429193899784,0.7932461873638343,195_64,195_70,0.8245341614906833,0.5248447204968945,0.7498447204968943,0.8217391304347826,195_12,192_28,0.8211678832116789,0.2591240875912409,0.6389416058394161,0.7262773722627738,195_64,195_42,0.9030226469039917,0.51259446144104,0.8122417998313903,0.9020150899887085,195_12,192_28
196,uci_heart_test/196/20251119-210509,nan,nan,0.7995642701525054,0.4455337690631808,0.7275490196078432,0.7935729847494553,196_91,196_17,0.8260869565217391,0.5248447204968945,0.7612422360248448,0.8236024844720496,196_13,196_81,0.8102189781021898,0.2591240875912409,0.6483576642335767,0.722992700729927,196_91,196_71,0.9042820930480957,0.51259446144104,0.8266750484704971,0.9025188684463501,196_13,196_81
197,uci_heart_test/197/20251119-210531,nan,nan,0.7952069716775599,0.4466230936819172,0.7313943355119825,0.7943355119825708,197_14,196_81,0.8260869565217391,0.5248447204968945,0.7672981366459629,0.8248447204968944,197_14,196_81,0.8102189781021898,0.26277372262773724,0.647007299270073,0.7226277372262774,197_14,197_26,0.9042820930480957,0.51259446144104,0.8313727825880051,0.9032745361328125,197_14,196_81
198,uci_heart_test/198/20251119-210554,nan,nan,0.7962962962962963,0.4455337690631808,0.7372766884531591,0.794880174291939,198_83,198_91,0.8260869565217391,0.5248447204968945,0.7758850931677022,0.825776397515528,198_13,196_81,0.8102189781021898,0.2591240875912409,0.6465328467153284,0.7222627737226277,198_83,198_60,0.9042820930480957,0.51259446144104,0.8415365093946456,0.9040302038192749,198_13,196_81
199,uci_heart_test/199/20251119-210621,nan,nan,0.826797385620915,0.4455337690631808,0.7145969498910677,0.7949891067538127,199_98,199_17,0.8260869565217391,0.5248447204968945,0.7531211180124224,0.8259316770186336,199_18,196_81,0.8284671532846716,0.2591240875912409,0.624051094890511,0.7222627737226277,199_98,199_17,0.9042820930480957,0.51259446144104,0.8139798361063003,0.9041561484336853,199_18,196_81
200,uci_heart_test/200/20251119-210649,nan,nan,0.8028322440087146,0.4466230936819172,0.7171132897603488,0.7950980392156863,200_15,200_76,0.8260869565217391,0.5248447204968945,0.7556211180124224,0.826086956521739,200_15,196_81,0.8211678832116789,0.26277372262773724,0.6266058394160584,0.7222627737226277,200_15,200_50,0.9042820930480957,0.51259446144104,0.8163727813959122,0.9042820930480957,200_15,196_81
