generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
113,uci_wine_test/113/20251106-002724,nan,nan,0.7696629213483146,0.2696629213483146,0.6800561797752809,0.7544943820224719,113_46,112_34,0.8947368421052632,0.15789473684210525,0.7736842105263156,0.8947368421052632,113_46,79_44,0.7549019607843137,0.35294117647058826,0.6102941176470589,0.65,113_46,113_67,0.9601770043373108,0.1592920422554016,0.8367256674170495,0.9601770043373108,113_46,79_44
114,uci_wine_test/114/20251106-002731,nan,nan,0.7808988764044944,0.2696629213483146,0.6633146067415729,0.752247191011236,114_17,114_32,0.9078947368421053,0.15789473684210525,0.7559210526315787,0.8947368421052632,114_17,114_32,0.7549019607843137,0.29411764705882354,0.5943137254901962,0.6460784313725491,114_23,114_95,0.9601770043373108,0.1592920422554016,0.8164601823687554,0.9601770043373108,114_17,79_44
115,uci_wine_test/115/20251106-002737,nan,nan,0.7696629213483146,0.2696629213483146,0.6825280898876405,0.7488764044943821,115_81,114_25,0.8947368421052632,0.15789473684210525,0.7984210526315788,0.8947368421052632,115_81,79_44,0.6764705882352942,0.2647058823529412,0.5961764705882354,0.6401960784313724,115_80,114_25,0.9601770043373108,0.1592920422554016,0.8636283254623414,0.9601770043373108,115_81,79_44
116,uci_wine_test/116/20251106-002743,nan,nan,0.7696629213483146,0.2696629213483146,0.6774157303370785,0.753370786516854,116_22,116_11,0.8947368421052632,0.15789473684210525,0.7688157894736841,0.8947368421052632,116_22,79_44,0.7450980392156863,0.35294117647058826,0.6093137254901962,0.6480392156862744,116_22,116_48,0.9601770043373108,0.1592920422554016,0.8329646071791649,0.9601770043373108,116_22,79_44
117,uci_wine_test/117/20251106-002749,nan,nan,0.7696629213483146,0.3651685393258427,0.6726966292134832,0.7539325842696629,117_76,116_37,0.8947368421052632,0.27631578947368424,0.7738157894736841,0.8947368421052632,117_76,79_44,0.7549019607843137,0.27450980392156865,0.5973529411764706,0.6490196078431373,117_39,117_56,0.9601770043373108,0.28318583965301514,0.8339823049306869,0.9601770043373108,117_30,79_44
118,uci_wine_test/118/20251106-002754,nan,nan,0.7865168539325843,0.34269662921348315,0.6940449438202247,0.7544943820224719,118_54,118_30,0.8947368421052632,0.2894736842105263,0.7960526315789471,0.8947368421052632,118_17,79_44,0.7058823529411765,0.3431372549019608,0.6180392156862746,0.65,118_54,118_30,0.9601770043373108,0.28318583965301514,0.8564159348607063,0.9601770043373108,118_17,79_44
119,uci_wine_test/119/20251106-002800,nan,nan,0.7865168539325843,0.3146067415730337,0.6760112359550563,0.753370786516854,119_42,118_30,0.8947368421052632,0.2631578947368421,0.7702631578947368,0.8947368421052632,119_42,79_44,0.7058823529411765,0.28431372549019607,0.6057843137254904,0.6480392156862745,119_39,118_30,0.9646017551422119,0.28318583965301514,0.8298672649264336,0.9606194794178009,119_15,119_71
120,uci_wine_test/120/20251106-002806,nan,nan,0.7696629213483146,0.398876404494382,0.6832584269662924,0.752808988764045,120_36,119_36,0.8947368421052632,0.2894736842105263,0.7832894736842104,0.8947368421052632,120_36,119_71,0.7352941176470589,0.27450980392156865,0.6087254901960786,0.6470588235294117,120_77,120_48,0.9646017551422119,0.28318583965301514,0.8497345185279847,0.961061954498291,120_36,119_71
121,uci_wine_test/121/20251106-002812,nan,nan,0.7696629213483146,0.2696629213483146,0.6712359550561798,0.7505617977528092,121_48,119_34,0.8947368421052632,0.15789473684210525,0.764736842105263,0.8947368421052632,121_48,119_71,0.696078431372549,0.29411764705882354,0.6015686274509803,0.6431372549019606,121_20,121_100,0.9646017551422119,0.1592920422554016,0.8221681424975396,0.9615044295787811,121_48,119_71
122,uci_wine_test/122/20251106-002818,nan,nan,0.7696629213483146,0.3258426966292135,0.6680337078651685,0.7421348314606743,122_25,120_32,0.8947368421052632,0.2631578947368421,0.7663157894736841,0.8947368421052632,122_25,119_71,0.696078431372549,0.27450980392156865,0.5948039215686274,0.6284313725490195,122_18,122_36,0.9646017551422119,0.28318583965301514,0.8268584036827087,0.9646017551422119,122_17,119_71
123,uci_wine_test/123/20251106-002825,nan,nan,0.7584269662921348,0.2696629213483146,0.6808988764044943,0.7410112359550561,123_12,123_38,0.8947368421052632,0.15789473684210525,0.8007894736842107,0.8947368421052632,123_12,119_71,0.6764705882352942,0.16666666666666666,0.5915686274509803,0.626470588235294,123_88,123_44,0.9646017551422119,0.1592920422554016,0.8652654787898064,0.9646017551422119,123_12,119_71
124,uci_wine_test/124/20251106-002833,nan,nan,0.7528089887640449,0.2696629213483146,0.6697752808988766,0.7426966292134832,124_30,124_68,0.8947368421052632,0.15789473684210525,0.7776315789473682,0.8947368421052632,124_30,119_71,0.6470588235294118,0.16666666666666666,0.5894117647058822,0.6294117647058822,124_78,124_68,0.9646017551422119,0.1592920422554016,0.8420353880524636,0.9646017551422119,124_30,119_71
125,uci_wine_test/125/20251106-002841,nan,nan,0.7584269662921348,0.2696629213483146,0.6714606741573035,0.7426966292134832,125_49,125_26,0.8947368421052632,0.15789473684210525,0.7803947368421053,0.8947368421052632,125_49,119_71,0.6568627450980392,0.27450980392156865,0.5902941176470589,0.6294117647058822,125_65,125_26,0.9646017551422119,0.1592920422554016,0.8446017599105835,0.9646017551422119,125_49,119_71
126,uci_wine_test/126/20251106-002848,nan,nan,0.7528089887640449,0.2696629213483146,0.6819662921348316,0.7432584269662922,126_48,126_85,0.8947368421052632,0.15789473684210525,0.8013157894736841,0.8947368421052632,126_48,119_71,0.6764705882352942,0.16666666666666666,0.5930392156862744,0.630392156862745,126_47,126_87,0.9646017551422119,0.1592920422554016,0.8662831744551659,0.9646017551422119,126_48,119_71
127,uci_wine_test/127/20251106-002856,nan,nan,0.7528089887640449,0.2696629213483146,0.6697752808988766,0.7421348314606743,127_12,127_60,0.8947368421052632,0.15789473684210525,0.7823684210526315,0.8947368421052632,127_12,119_71,0.6764705882352942,0.16666666666666666,0.5858823529411764,0.6284313725490195,127_75,127_22,0.9646017551422119,0.1592920422554016,0.8478318481147289,0.9646017551422119,127_12,119_71
128,uci_wine_test/128/20251106-002903,nan,nan,0.7528089887640449,0.2696629213483146,0.6587640449438203,0.7432584269662922,128_67,128_28,0.8947368421052632,0.15789473684210525,0.7927631578947367,0.8947368421052632,128_67,119_71,0.6470588235294118,0.16666666666666666,0.5589215686274509,0.630392156862745,128_20,128_28,0.9646017551422119,0.1592920422554016,0.8488053008913994,0.9646017551422119,128_67,119_71
129,uci_wine_test/129/20251106-002911,nan,nan,0.7528089887640449,0.2696629213483146,0.6478089887640449,0.7415730337078653,129_59,129_42,0.8947368421052632,0.15789473684210525,0.7581578947368419,0.8947368421052632,129_59,119_71,0.6470588235294118,0.16666666666666666,0.5655882352941175,0.6274509803921567,129_33,129_42,0.9646017551422119,0.1592920422554016,0.815973441451788,0.9646017551422119,129_59,119_71
130,uci_wine_test/130/20251106-002919,nan,nan,0.7584269662921348,0.33146067415730335,0.6492696629213484,0.7415730337078653,130_16,130_21,0.8947368421052632,0.2894736842105263,0.7586842105263156,0.8947368421052632,130_22,119_71,0.7352941176470589,0.16666666666666666,0.5677450980392156,0.6274509803921567,130_16,130_67,0.9646017551422119,0.28318583965301514,0.823318576514721,0.9646017551422119,130_22,119_71
131,uci_wine_test/131/20251106-002926,nan,nan,0.7640449438202247,0.33146067415730335,0.6954494382022474,0.7415730337078653,131_49,131_92,0.8947368421052632,0.2894736842105263,0.8134210526315787,0.8947368421052632,131_14,119_71,0.7058823529411765,0.16666666666666666,0.6075490196078431,0.6274509803921567,131_49,131_86,0.9646017551422119,0.28318583965301514,0.8766814056038856,0.9646017551422119,131_14,119_71
132,uci_wine_test/132/20251106-002933,nan,nan,0.7584269662921348,0.33146067415730335,0.6820224719101127,0.7415730337078653,132_58,132_60,0.8947368421052632,0.2894736842105263,0.7944736842105261,0.8947368421052632,132_39,119_71,0.696078431372549,0.16666666666666666,0.5982352941176469,0.6274509803921567,132_58,132_59,0.9646017551422119,0.28318583965301514,0.8613716724514962,0.9646017551422119,132_39,119_71
133,uci_wine_test/133/20251106-002941,nan,nan,0.7640449438202247,0.3651685393258427,0.6797191011235957,0.7421348314606743,133_86,133_28,0.8947368421052632,0.27631578947368424,0.7839473684210526,0.8947368421052632,133_86,119_71,0.7254901960784313,0.27450980392156865,0.6020588235294116,0.6284313725490195,133_52,133_59,0.9646017551422119,0.28318583965301514,0.8465486630797386,0.9646017551422119,133_27,119_71
134,uci_wine_test/134/20251106-002948,nan,nan,0.7640449438202247,0.33146067415730335,0.7044382022471912,0.7410112359550561,134_85,134_21,0.8947368421052632,0.27631578947368424,0.8331578947368422,0.8947368421052632,134_95,119_71,0.6862745098039216,0.16666666666666666,0.6085294117647058,0.626470588235294,134_85,134_62,0.9646017551422119,0.28318583965301514,0.9016814056038857,0.9646017551422119,134_35,119_71
135,uci_wine_test/135/20251106-002956,nan,nan,0.7584269662921348,0.2696629213483146,0.6964044943820226,0.7415730337078651,135_51,135_28,0.8947368421052632,0.15789473684210525,0.809736842105263,0.8947368421052632,135_51,119_71,0.7254901960784313,0.35294117647058826,0.6119607843137252,0.6274509803921567,135_51,135_13,0.9646017551422119,0.1592920422554016,0.8726548579335213,0.9646017551422119,135_51,119_71
136,uci_wine_test/136/20251106-003004,nan,nan,0.7584269662921348,0.3258426966292135,0.6924719101123596,0.7404494382022472,136_47,136_56,0.8947368421052632,0.2631578947368421,0.8071052631578947,0.8947368421052632,136_47,119_71,0.6764705882352942,0.37254901960784315,0.6070588235294117,0.6254901960784313,136_47,136_63,0.9646017551422119,0.28318583965301514,0.8750884842872619,0.9646017551422119,136_36,119_71
137,uci_wine_test/137/20251106-003012,nan,nan,0.7640449438202247,0.33146067415730335,0.6632022471910113,0.7421348314606743,137_55,137_52,0.8947368421052632,0.2894736842105263,0.7634210526315789,0.8947368421052632,137_13,119_71,0.7254901960784313,0.16666666666666666,0.5885294117647059,0.6284313725490195,137_55,137_49,0.9646017551422119,0.28318583965301514,0.8242477798461914,0.9646017551422119,137_13,119_71
138,uci_wine_test/138/20251106-003019,nan,nan,0.7584269662921348,0.2696629213483146,0.678988764044944,0.7415730337078653,138_35,138_66,0.8947368421052632,0.15789473684210525,0.7967105263157894,0.8947368421052632,138_35,119_71,0.7254901960784313,0.16666666666666666,0.5912745098039215,0.6274509803921567,138_81,138_40,0.9646017551422119,0.1592920422554016,0.8566371589899063,0.9646017551422119,138_35,119_71
139,uci_wine_test/139/20251106-003027,nan,nan,0.7584269662921348,0.2696629213483146,0.6546629213483147,0.7415730337078653,139_13,139_52,0.8947368421052632,0.15789473684210525,0.7505263157894736,0.8947368421052632,139_13,119_71,0.7254901960784313,0.28431372549019607,0.5832352941176469,0.6274509803921567,139_70,139_50,0.9646017551422119,0.1592920422554016,0.8092477786540985,0.9646017551422119,139_13,119_71
140,uci_wine_test/140/20251106-003035,nan,nan,0.7528089887640449,0.33146067415730335,0.6707865168539326,0.7404494382022472,140_15,140_53,0.8947368421052632,0.2894736842105263,0.7902631578947367,0.8947368421052632,140_16,119_71,0.6666666666666666,0.16666666666666666,0.5817647058823527,0.6254901960784313,140_15,140_85,0.9646017551422119,0.28318583965301514,0.849734503030777,0.9646017551422119,140_16,119_71
141,uci_wine_test/141/20251106-003042,nan,nan,0.7584269662921348,0.38764044943820225,0.6787640449438203,0.742134831460674,141_38,141_35,0.8947368421052632,0.2894736842105263,0.7888157894736841,0.8947368421052632,141_19,119_71,0.6666666666666666,0.4215686274509804,0.5967647058823528,0.6284313725490195,141_38,141_21,0.9646017551422119,0.28318583965301514,0.857212379872799,0.9646017551422119,141_19,119_71
142,uci_wine_test/142/20251106-003050,nan,nan,0.7584269662921348,0.33146067415730335,0.6862921348314609,0.7415730337078653,142_52,141_35,0.8947368421052632,0.2894736842105263,0.8109210526315789,0.8947368421052632,142_14,119_71,0.6666666666666666,0.16666666666666666,0.5934313725490196,0.6274509803921567,142_52,142_49,0.9646017551422119,0.28318583965301514,0.8801327320933342,0.9646017551422119,142_14,119_71
143,uci_wine_test/143/20251106-003057,nan,nan,0.7584269662921348,0.398876404494382,0.6808988764044946,0.7421348314606743,143_20,143_30,0.8947368421052632,0.2894736842105263,0.8007894736842104,0.8947368421052632,143_20,119_71,0.6568627450980392,0.39215686274509803,0.5915686274509803,0.6284313725490195,143_65,143_30,0.9646017551422119,0.28318583965301514,0.8611946797370911,0.9646017551422119,143_20,119_71
144,uci_wine_test/144/20251106-003106,nan,nan,0.7528089887640449,0.2696629213483146,0.6597191011235956,0.7415730337078652,144_19,144_65,0.8947368421052632,0.15789473684210525,0.7713157894736841,0.8947368421052632,144_19,119_71,0.6764705882352942,0.16666666666666666,0.5765686274509801,0.6274509803921567,144_53,144_29,0.9646017551422119,0.1592920422554016,0.828982290327549,0.9646017551422119,144_19,119_71
145,uci_wine_test/145/20251106-003114,nan,nan,0.7584269662921348,0.2696629213483146,0.6932022471910113,0.7421348314606743,145_73,145_15,0.8947368421052632,0.15789473684210525,0.811578947368421,0.8947368421052632,145_73,119_71,0.7058823529411765,0.35294117647058826,0.605,0.6284313725490195,145_73,145_45,0.9646017551422119,0.1592920422554016,0.8736283075809479,0.9646017551422119,145_73,119_71
146,uci_wine_test/146/20251106-003123,nan,nan,0.7808988764044944,0.34831460674157305,0.680056179775281,0.7410112359550562,146_58,146_79,0.9078947368421053,0.27631578947368424,0.7978947368421051,0.8947368421052632,146_43,146_79,0.696078431372549,0.18627450980392157,0.5922549019607841,0.626470588235294,146_58,146_82,0.9646017551422119,0.28318583965301514,0.8603982213139534,0.9646017551422119,146_17,119_71
147,uci_wine_test/147/20251106-003131,nan,nan,0.7528089887640449,0.33146067415730335,0.6610112359550563,0.7398876404494382,147_23,147_66,0.8947368421052632,0.2894736842105263,0.8013157894736841,0.8947368421052632,147_51,119_71,0.6470588235294118,0.16666666666666666,0.556470588235294,0.6245098039215685,147_23,147_66,0.9646017551422119,0.28318583965301514,0.8612389302253723,0.9646017551422119,147_51,119_71
148,uci_wine_test/148/20251106-003139,nan,nan,0.7584269662921348,0.2696629213483146,0.6723033707865169,0.7415730337078652,148_39,148_16,0.8947368421052632,0.15789473684210525,0.7946052631578947,0.8947368421052632,148_39,119_71,0.6568627450980392,0.16666666666666666,0.5811764705882353,0.6274509803921567,148_14,148_16,0.9646017551422119,0.1592920422554016,0.8581858317553998,0.9646017551422119,148_39,119_71
149,uci_wine_test/149/20251106-003149,nan,nan,0.7528089887640449,0.2696629213483146,0.6571910112359552,0.7421348314606742,149_56,149_51,0.8947368421052632,0.15789473684210525,0.764078947368421,0.8947368421052632,149_56,119_71,0.7254901960784313,0.16666666666666666,0.5775490196078431,0.6284313725490195,149_45,149_67,0.9646017551422119,0.1592920422554016,0.8222123813629151,0.9646017551422119,149_56,119_71
150,uci_wine_test/150/20251106-003158,nan,nan,0.7640449438202247,0.2696629213483146,0.6457865168539327,0.7410112359550562,150_62,150_57,0.8947368421052632,0.15789473684210525,0.7722368421052631,0.8947368421052632,150_62,119_71,0.6666666666666666,0.16666666666666666,0.5515686274509803,0.626470588235294,150_13,150_57,0.9646017551422119,0.1592920422554016,0.8270796370506287,0.9646017551422119,150_62,119_71
151,uci_wine_test/151/20251106-003208,nan,nan,0.7528089887640449,0.37640449438202245,0.6820786516853933,0.7404494382022473,151_53,151_13,0.8947368421052632,0.2894736842105263,0.8089473684210526,0.8947368421052632,151_12,119_71,0.7254901960784313,0.23529411764705882,0.587549019607843,0.6254901960784313,151_53,151_57,0.9646017551422119,0.28318583965301514,0.8701327326893806,0.9646017551422119,151_12,119_71
152,uci_wine_test/152/20251106-003218,nan,nan,0.7584269662921348,0.3258426966292135,0.6656741573033709,0.7410112359550562,152_31,152_22,0.8947368421052632,0.2631578947368421,0.7726315789473682,0.8947368421052632,152_31,119_71,0.6568627450980392,0.16666666666666666,0.5859803921568626,0.626470588235294,152_26,152_22,0.9646017551422119,0.28318583965301514,0.8344247698783874,0.9646017551422119,152_14,119_71
153,uci_wine_test/153/20251106-003229,nan,nan,0.7528089887640449,0.2696629213483146,0.6776404494382023,0.7421348314606743,153_14,153_59,0.8947368421052632,0.15789473684210525,0.7809210526315787,0.8947368421052632,153_14,119_71,0.7254901960784313,0.35294117647058826,0.6006862745098037,0.6284313725490195,153_14,153_35,0.9646017551422119,0.1592920422554016,0.8400884845852852,0.9646017551422119,153_14,119_71
154,uci_wine_test/154/20251106-003239,nan,nan,0.7528089887640449,0.2696629213483146,0.6393258426966294,0.7421348314606743,154_14,154_19,0.8947368421052632,0.15789473684210525,0.7157894736842104,0.8947368421052632,154_14,119_71,0.7254901960784313,0.27450980392156865,0.5823529411764704,0.6284313725490195,154_64,154_11,0.9646017551422119,0.1592920422554016,0.7700442408025264,0.9646017551422119,154_34,119_71
155,uci_wine_test/155/20251106-003249,nan,nan,0.7584269662921348,0.2696629213483146,0.6800000000000002,0.7415730337078653,155_22,155_51,0.8947368421052632,0.15789473684210525,0.790394736842105,0.8947368421052632,155_22,119_71,0.6666666666666666,0.35294117647058826,0.5977450980392157,0.6274509803921567,155_22,155_28,0.9646017551422119,0.1592920422554016,0.8503982196748257,0.9646017551422119,155_22,119_71
156,uci_wine_test/156/20251106-003259,nan,nan,0.7640449438202247,0.2696629213483146,0.6752247191011237,0.7421348314606743,156_21,156_14,0.8947368421052632,0.15789473684210525,0.7746052631578947,0.8947368421052632,156_21,119_71,0.7254901960784313,0.27450980392156865,0.6011764705882353,0.6284313725490195,156_49,156_45,0.9646017551422119,0.1592920422554016,0.8326106104254722,0.9646017551422119,156_21,119_71
157,uci_wine_test/157/20251106-003309,nan,nan,0.7584269662921348,0.2696629213483146,0.6736516853932585,0.7421348314606743,157_30,157_31,0.8947368421052632,0.15789473684210525,0.7674999999999998,0.8947368421052632,157_30,119_71,0.7254901960784313,0.35294117647058826,0.6037254901960784,0.6284313725490195,157_30,157_33,0.9646017551422119,0.1592920422554016,0.8210619372129441,0.9646017551422119,157_30,119_71
158,uci_wine_test/158/20251106-003319,nan,nan,0.7640449438202247,0.25842696629213485,0.6845505617977529,0.7432584269662922,158_67,158_24,0.8947368421052632,0.15789473684210525,0.7857894736842104,0.8947368421052632,158_67,119_71,0.7254901960784313,0.3333333333333333,0.6091176470588234,0.630392156862745,158_67,158_83,0.9646017551422119,0.16371680796146393,0.8482743273675442,0.9646017551422119,158_67,119_71
159,uci_wine_test/159/20251106-003330,nan,nan,0.7584269662921348,0.2696629213483146,0.678370786516854,0.7432584269662922,159_29,159_13,0.8947368421052632,0.15789473684210525,0.7888157894736841,0.8947368421052632,159_29,119_71,0.6568627450980392,0.35294117647058826,0.596078431372549,0.630392156862745,159_29,159_13,0.9646017551422119,0.1592920422554016,0.8448672468960285,0.9646017551422119,159_70,119_71
160,uci_wine_test/160/20251106-003340,nan,nan,0.7640449438202247,0.2696629213483146,0.6892134831460675,0.7432584269662922,160_32,160_70,0.8947368421052632,0.15789473684210525,0.8060526315789471,0.8947368421052632,160_32,119_71,0.7254901960784313,0.16666666666666666,0.6021568627450979,0.630392156862745,160_63,160_67,0.9646017551422119,0.1592920422554016,0.8690265382826329,0.9646017551422119,160_57,119_71
161,uci_wine_test/161/20251106-003350,nan,nan,0.7528089887640449,0.2696629213483146,0.6418539325842697,0.7432584269662922,161_22,161_36,0.8947368421052632,0.15789473684210525,0.7398684210526315,0.8947368421052632,161_22,119_71,0.696078431372549,0.16666666666666666,0.5688235294117646,0.630392156862745,161_25,161_77,0.9646017551422119,0.1592920422554016,0.7894690191745758,0.9646017551422119,161_22,119_71
162,uci_wine_test/162/20251106-003400,nan,nan,0.7584269662921348,0.2696629213483146,0.6651685393258429,0.7426966292134832,162_46,162_59,0.8947368421052632,0.15789473684210525,0.7761842105263157,0.8947368421052632,162_46,119_71,0.7058823529411765,0.16666666666666666,0.5824509803921568,0.6294117647058822,162_33,162_30,0.9646017551422119,0.1592920422554016,0.8350442385673523,0.9646017551422119,162_46,119_71
163,uci_wine_test/163/20251106-003411,nan,nan,0.7584269662921348,0.2640449438202247,0.6582584269662922,0.7432584269662922,163_59,163_85,0.8947368421052632,0.15789473684210525,0.7609210526315789,0.8947368421052632,163_30,119_71,0.6568627450980392,0.3431372549019608,0.5817647058823529,0.630392156862745,163_59,163_85,0.9646017551422119,0.1592920422554016,0.8155309648811817,0.9646017551422119,163_30,119_71
164,uci_wine_test/164/20251106-003423,nan,nan,0.7584269662921348,0.33146067415730335,0.6711797752808991,0.7443820224719102,164_28,164_41,0.8947368421052632,0.2894736842105263,0.7932894736842104,0.8947368421052632,164_15,119_71,0.7254901960784313,0.16666666666666666,0.5801960784313723,0.6323529411764705,164_28,164_27,0.9646017551422119,0.28318583965301514,0.8492477771639824,0.9646017551422119,164_15,119_71
165,uci_wine_test/165/20251106-003434,nan,nan,0.7640449438202247,0.2696629213483146,0.6753370786516855,0.7432584269662923,165_67,165_86,0.8947368421052632,0.15789473684210525,0.7874999999999999,0.8947368421052632,165_67,119_71,0.696078431372549,0.16666666666666666,0.5917647058823529,0.630392156862745,165_38,165_81,0.9646017551422119,0.1592920422554016,0.8424778684973717,0.9646017551422119,165_67,119_71
166,uci_wine_test/166/20251106-003444,nan,nan,0.7640449438202247,0.23595505617977527,0.6652247191011237,0.7438202247191013,166_56,166_29,0.8947368421052632,0.15789473684210525,0.7763157894736841,0.8947368421052632,166_56,119_71,0.7254901960784313,0.16666666666666666,0.5824509803921568,0.6313725490196077,166_71,166_99,0.9646017551422119,0.12389380484819412,0.8305309639126063,0.9646017551422119,166_56,119_71
167,uci_wine_test/167/20251106-003453,nan,nan,0.7584269662921348,0.2247191011235955,0.6662359550561798,0.7443820224719102,167_80,167_71,0.8947368421052632,0.10526315789473684,0.7657894736842104,0.8947368421052632,167_80,119_71,0.7254901960784313,0.3137254901960784,0.5920588235294116,0.6323529411764705,167_80,167_89,0.9646017551422119,0.13716813921928406,0.8291150346398354,0.9646017551422119,167_80,119_71
168,uci_wine_test/168/20251106-003502,nan,nan,0.7528089887640449,0.39325842696629215,0.6997191011235955,0.7438202247191011,168_17,168_42,0.8947368421052632,0.2894736842105263,0.8207894736842104,0.8947368421052632,168_15,119_71,0.7254901960784313,0.27450980392156865,0.6095098039215686,0.6313725490196077,168_56,168_35,0.9646017551422119,0.28318583965301514,0.8867699030041695,0.9646017551422119,168_15,119_71
169,uci_wine_test/169/20251106-003513,nan,nan,0.7584269662921348,0.2696629213483146,0.6721910112359553,0.7438202247191013,169_18,169_31,0.8947368421052632,0.15789473684210525,0.7875,0.8947368421052632,169_18,119_71,0.6764705882352942,0.16666666666666666,0.5862745098039215,0.6313725490196077,169_41,169_100,0.9646017551422119,0.1592920422554016,0.8485398137569428,0.9646017551422119,169_18,119_71
170,uci_wine_test/170/20251106-003523,nan,nan,0.7640449438202247,0.29775280898876405,0.692303370786517,0.7426966292134832,170_81,170_94,0.8947368421052632,0.27631578947368424,0.8122368421052631,0.8947368421052632,170_59,119_71,0.6666666666666666,0.2647058823529412,0.6029411764705881,0.6294117647058822,170_81,170_94,0.9646017551422119,0.28318583965301514,0.8818141490221023,0.9646017551422119,170_24,119_71
171,uci_wine_test/171/20251106-003533,nan,nan,0.7584269662921348,0.2696629213483146,0.69,0.7432584269662922,171_30,171_21,0.8947368421052632,0.15789473684210525,0.8034210526315788,0.8947368421052632,171_30,119_71,0.7254901960784313,0.35294117647058826,0.6054901960784312,0.630392156862745,171_30,171_75,0.9646017551422119,0.1592920422554016,0.8746902537345886,0.9646017551422119,171_30,119_71
172,uci_wine_test/172/20251106-003543,nan,nan,0.7528089887640449,0.2696629213483146,0.6848314606741575,0.7432584269662922,172_41,172_33,0.8947368421052632,0.15789473684210525,0.7969736842105263,0.8947368421052632,172_41,119_71,0.7254901960784313,0.19607843137254902,0.6012745098039215,0.630392156862745,172_22,172_16,0.9646017551422119,0.1592920422554016,0.8584955644607544,0.9646017551422119,172_41,119_71
173,uci_wine_test/173/20251106-003555,nan,nan,0.7471910112359551,0.33146067415730335,0.6711797752808991,0.7415730337078653,173_28,172_37,0.8947368421052632,0.2894736842105263,0.789078947368421,0.8947368421052632,173_20,119_71,0.7254901960784313,0.16666666666666666,0.5833333333333333,0.6274509803921567,173_28,173_94,0.9646017551422119,0.28318583965301514,0.8535398143529892,0.9646017551422119,173_20,119_71
174,uci_wine_test/174/20251106-003607,nan,nan,0.7584269662921348,0.33146067415730335,0.6873595505617979,0.7415730337078653,174_42,174_16,0.8947368421052632,0.2894736842105263,0.8086842105263156,0.8947368421052632,174_18,119_71,0.696078431372549,0.16666666666666666,0.5969607843137253,0.6274509803921567,174_42,174_15,0.9646017551422119,0.28318583965301514,0.8707522040605545,0.9646017551422119,174_18,119_71
175,uci_wine_test/175/20251106-003620,nan,nan,0.7584269662921348,0.2640449438202247,0.6749438202247192,0.7415730337078653,175_26,175_30,0.8947368421052632,0.15789473684210525,0.788157894736842,0.8947368421052632,175_26,119_71,0.7254901960784313,0.16666666666666666,0.5905882352941175,0.6274509803921567,175_75,175_78,0.9646017551422119,0.1592920422554016,0.8488053014874458,0.9646017551422119,175_71,119_71
176,uci_wine_test/176/20251106-003634,nan,nan,0.7584269662921348,0.2696629213483146,0.6634269662921349,0.7421348314606743,176_12,176_48,0.8947368421052632,0.15789473684210525,0.7777631578947367,0.8947368421052632,176_12,119_71,0.7254901960784313,0.16666666666666666,0.5782352941176471,0.6284313725490195,176_37,176_14,0.9646017551422119,0.1592920422554016,0.83716813236475,0.9646017551422119,176_12,119_71
177,uci_wine_test/177/20251106-003646,nan,nan,0.7528089887640449,0.2696629213483146,0.6762921348314609,0.7421348314606743,177_72,177_38,0.8947368421052632,0.15789473684210525,0.788157894736842,0.8947368421052632,177_72,119_71,0.7254901960784313,0.16666666666666666,0.5929411764705881,0.6284313725490195,177_39,177_49,0.9646017551422119,0.1592920422554016,0.8463716706633568,0.9646017551422119,177_72,119_71
178,uci_wine_test/178/20251106-003702,nan,nan,0.7584269662921348,0.33146067415730335,0.67061797752809,0.7426966292134832,178_53,178_33,0.8947368421052632,0.2894736842105263,0.7760526315789472,0.8947368421052632,178_13,119_71,0.7254901960784313,0.16666666666666666,0.5920588235294116,0.6294117647058822,178_53,178_56,0.9646017551422119,0.28318583965301514,0.8346017596125602,0.9646017551422119,178_13,119_71
179,uci_wine_test/179/20251106-003714,nan,nan,0.7640449438202247,0.2696629213483146,0.6898314606741573,0.7415730337078653,179_73,179_76,0.8947368421052632,0.15789473684210525,0.8051315789473682,0.8947368421052632,179_73,119_71,0.6764705882352942,0.23529411764705882,0.6039215686274508,0.6274509803921567,179_61,179_21,0.9646017551422119,0.1592920422554016,0.8703097233176231,0.9646017551422119,179_73,119_71
180,uci_wine_test/180/20251106-003725,nan,nan,0.7584269662921348,0.33146067415730335,0.6768539325842698,0.7426966292134832,180_20,180_100,0.8947368421052632,0.27631578947368424,0.790657894736842,0.8947368421052632,180_50,119_71,0.6568627450980392,0.16666666666666666,0.5920588235294116,0.6294117647058822,180_20,180_100,0.9646017551422119,0.28318583965301514,0.8491592827439308,0.9646017551422119,180_11,119_71
