generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
79,uci_cancer_test/79/20251105-230745,nan,nan,0.9068541300527241,0.37258347978910367,0.8483128295254833,0.9005272407732866,79_32,78_55,0.9027777777777778,0.2638888888888889,0.796388888888889,0.888888888888889,79_19,79_23,0.9094567404426559,0.3199195171026157,0.8558350100603621,0.9022132796780685,79_32,78_55,0.9234234094619751,0.28378379344940186,0.8236936849355697,0.9234234094619751,79_19,69_66
80,uci_cancer_test/80/20251105-230755,nan,nan,0.9068541300527241,0.37258347978910367,0.8089982425307557,0.9022847100175747,80_20,79_35,0.9027777777777778,0.2638888888888889,0.7511111111111112,0.888888888888889,80_31,80_53,0.9094567404426559,0.3199195171026157,0.81738430583501,0.904225352112676,80_20,79_35,0.9234234094619751,0.28378379344940186,0.7781081023812294,0.9234234094619751,80_31,69_66
81,uci_cancer_test/81/20251105-230806,nan,nan,0.9086115992970123,0.37258347978910367,0.8331985940246045,0.9017574692442881,81_54,81_75,0.9027777777777778,0.2638888888888889,0.7586111111111111,0.888888888888889,81_19,81_26,0.9114688128772636,0.3199195171026157,0.8440040241448691,0.9036217303822938,81_54,81_75,0.9234234094619751,0.28378379344940186,0.7779279205203057,0.9234234094619751,81_21,69_66
82,uci_cancer_test/82/20251105-230816,nan,nan,0.9068541300527241,0.4780316344463972,0.8494727592267135,0.9008787346221443,82_47,81_45,0.9027777777777778,0.2638888888888889,0.7747222222222223,0.888888888888889,82_11,82_87,0.9094567404426559,0.44064386317907445,0.8603018108651911,0.90261569416499,82_47,81_45,0.9234234094619751,0.28378379344940186,0.8013513433933258,0.9234234094619751,82_11,69_66
83,uci_cancer_test/83/20251105-230826,nan,nan,0.9068541300527241,0.37258347978910367,0.8215114235500879,0.8996485061511426,83_39,82_34,0.9027777777777778,0.2638888888888889,0.7258333333333334,0.8861111111111111,83_15,83_94,0.9094567404426559,0.3199195171026157,0.8353722334004025,0.9016096579476862,83_39,82_34,0.9234234094619751,0.28378379344940186,0.7528378316760063,0.9234234094619751,83_15,69_66
84,uci_cancer_test/84/20251105-230836,nan,nan,0.9068541300527241,0.37258347978910367,0.8416344463971881,0.9003514938488577,84_32,84_45,0.8888888888888888,0.2638888888888889,0.7595833333333332,0.8861111111111111,84_20,69_66,0.9094567404426559,0.3199195171026157,0.8535211267605634,0.9024144869215291,84_32,84_45,0.9234234094619751,0.28378379344940186,0.7941891816258431,0.9234234094619751,84_20,69_66
85,uci_cancer_test/85/20251105-230847,nan,nan,0.9068541300527241,0.37258347978910367,0.8340070298769772,0.8978910369068542,85_53,84_57,0.9027777777777778,0.2638888888888889,0.77125,0.8861111111111111,85_12,85_49,0.9094567404426559,0.3199195171026157,0.843098591549296,0.8995975855130786,85_53,84_57,0.9234234094619751,0.28378379344940186,0.8045044967532158,0.9234234094619751,85_12,69_66
86,uci_cancer_test/86/20251105-230857,nan,nan,0.9068541300527241,0.6274165202108963,0.8428119507908611,0.8996485061511426,86_26,86_49,0.9027777777777778,0.2638888888888889,0.7531944444444444,0.8861111111111111,86_26,86_85,0.9094567404426559,0.6800804828973843,0.8557947686116699,0.9016096579476862,86_26,86_49,0.9234234094619751,0.28378379344940186,0.7758558490872383,0.9234234094619751,86_26,69_66
87,uci_cancer_test/87/20251105-230908,nan,nan,0.9068541300527241,0.37258347978910367,0.8334973637961336,0.901054481546573,87_35,87_15,0.8888888888888888,0.2638888888888889,0.7762500000000001,0.8861111111111111,87_24,69_66,0.9094567404426559,0.3199195171026157,0.8417907444668008,0.9032193158953723,87_35,87_15,0.9234234094619751,0.28378379344940186,0.809684676527977,0.9234234094619751,87_24,69_66
88,uci_cancer_test/88/20251105-230919,nan,nan,0.9068541300527241,0.37258347978910367,0.836239015817223,0.9014059753954307,88_50,88_40,0.9027777777777778,0.2638888888888889,0.80125,0.8861111111111111,88_12,88_96,0.9094567404426559,0.3199195171026157,0.841307847082495,0.9036217303822939,88_50,88_40,0.9234234094619751,0.28378379344940186,0.8337837770581246,0.9234234094619751,88_12,69_66
89,uci_cancer_test/89/20251105-230930,nan,nan,0.9068541300527241,0.37258347978910367,0.8374516695957821,0.9007029876977153,89_18,89_23,0.8888888888888888,0.2638888888888889,0.8009722222222224,0.8861111111111111,89_19,69_66,0.9094567404426559,0.3199195171026157,0.8427364185110665,0.9028169014084506,89_18,89_23,0.9234234094619751,0.28378379344940186,0.8309008926153183,0.9234234094619751,89_19,69_66
90,uci_cancer_test/90/20251105-230941,nan,nan,0.9068541300527241,0.37258347978910367,0.8448154657293496,0.9003514938488578,90_55,90_46,0.9027777777777778,0.2638888888888889,0.7761111111111112,0.8861111111111111,90_12,90_24,0.9094567404426559,0.3199195171026157,0.8547686116700202,0.9024144869215294,90_55,90_46,0.9234234094619751,0.28378379344940186,0.8073423352837562,0.9234234094619751,90_12,69_66
91,uci_cancer_test/91/20251105-230952,nan,nan,0.9068541300527241,0.37258347978910367,0.8431107205623902,0.8982425307557118,91_41,91_27,0.9027777777777778,0.2638888888888889,0.8009722222222223,0.8861111111111111,91_14,91_25,0.9094567404426559,0.3199195171026157,0.8492152917505031,0.9,91_41,91_27,0.9234234094619751,0.28378379344940186,0.827792783677578,0.9234234094619751,91_14,69_66
92,uci_cancer_test/92/20251105-231003,nan,nan,0.9068541300527241,0.37258347978910367,0.8389279437609842,0.9003514938488577,92_14,92_21,0.8888888888888888,0.2638888888888889,0.7676388888888889,0.8861111111111111,92_29,69_66,0.9094567404426559,0.3199195171026157,0.8492555331991951,0.9024144869215294,92_14,92_21,0.9234234094619751,0.28378379344940186,0.7968017932772636,0.9234234094619751,92_29,69_66
93,uci_cancer_test/93/20251105-231015,nan,nan,0.9068541300527241,0.37258347978910367,0.8377504393673111,0.9012302284710018,93_11,93_18,0.9027777777777778,0.2638888888888889,0.7733333333333334,0.8861111111111111,93_15,93_63,0.9094567404426559,0.3199195171026157,0.8470824949698189,0.903420523138833,93_11,93_18,0.9234234094619751,0.28378379344940186,0.7972071999311447,0.9234234094619751,93_15,69_66
94,uci_cancer_test/94/20251105-231025,nan,nan,0.9068541300527241,0.37258347978910367,0.82402460456942,0.9017574692442881,94_54,94_12,0.9027777777777778,0.2638888888888889,0.7506944444444443,0.8861111111111111,94_16,94_22,0.9094567404426559,0.3199195171026157,0.8346478873239437,0.9040241448692152,94_54,94_12,0.9234234094619751,0.28378379344940186,0.7729729673266411,0.9234234094619751,94_16,69_66
95,uci_cancer_test/95/20251105-231035,nan,nan,0.9068541300527241,0.37258347978910367,0.8579437609841828,0.9003514938488577,95_64,94_49,0.9027777777777778,0.2638888888888889,0.8268055555555557,0.8861111111111111,95_46,95_26,0.9094567404426559,0.3199195171026157,0.8624547283702213,0.9024144869215294,95_64,94_49,0.9234234094619751,0.28378379344940186,0.8588288187980652,0.9234234094619751,95_46,69_66
96,uci_cancer_test/96/20251105-231046,nan,nan,0.9068541300527241,0.37258347978910367,0.7971177504393673,0.9007029876977153,96_17,96_20,0.8888888888888888,0.2638888888888889,0.7954166666666665,0.8861111111111111,96_16,69_66,0.9094567404426559,0.3199195171026157,0.7973641851106639,0.9028169014084508,96_17,96_20,0.9234234094619751,0.28378379344940186,0.8206306222081184,0.9234234094619751,96_16,69_66
97,uci_cancer_test/97/20251105-231058,nan,nan,0.9068541300527241,0.37258347978910367,0.8347100175746924,0.9012302284710018,97_38,97_14,0.9027777777777778,0.2638888888888889,0.7412500000000002,0.8861111111111111,97_15,97_78,0.9094567404426559,0.3199195171026157,0.8482494969818914,0.9034205231388329,97_38,97_14,0.9234234094619751,0.28378379344940186,0.7712162083387375,0.9234234094619751,97_15,69_66
98,uci_cancer_test/98/20251105-231109,nan,nan,0.9068541300527241,0.37258347978910367,0.8268892794376097,0.9001757469244289,98_23,98_19,0.9027777777777778,0.2638888888888889,0.7576388888888889,0.8861111111111111,98_17,98_11,0.9094567404426559,0.3199195171026157,0.8369215291750501,0.9022132796780685,98_23,98_19,0.9234234094619751,0.28378379344940186,0.7850900822877884,0.9234234094619751,98_17,69_66
99,uci_cancer_test/99/20251105-231121,nan,nan,0.9068541300527241,0.37258347978910367,0.8192970123022846,0.9,99_11,99_15,0.8888888888888888,0.2638888888888889,0.7440277777777777,0.8861111111111111,99_18,69_66,0.9094567404426559,0.3199195171026157,0.8302012072434607,0.9020120724346077,99_11,99_15,0.9234234094619751,0.28378379344940186,0.7718918842077255,0.9234234094619751,99_18,69_66
100,uci_cancer_test/100/20251105-231133,nan,nan,0.9068541300527241,0.37258347978910367,0.8157820738137083,0.9001757469244289,100_17,100_39,0.9027777777777778,0.2638888888888889,0.7752777777777778,0.8861111111111111,100_25,100_30,0.9094567404426559,0.3199195171026157,0.8216498993963784,0.9022132796780685,100_17,100_39,0.9234234094619751,0.28378379344940186,0.7983333265781403,0.9234234094619751,100_25,69_66
101,uci_cancer_test/101/20251105-231145,nan,nan,0.9068541300527241,0.37258347978910367,0.8460281195079085,0.9001757469244289,101_25,101_62,0.8888888888888888,0.2638888888888889,0.8022222222222223,0.8861111111111111,101_29,69_66,0.9094567404426559,0.3199195171026157,0.8523742454728369,0.9022132796780685,101_25,101_62,0.9234234094619751,0.28378379344940186,0.8304053971171379,0.9234234094619751,101_29,69_66
102,uci_cancer_test/102/20251105-231156,nan,nan,0.9068541300527241,0.37258347978910367,0.8336906854130054,0.9,102_16,102_54,0.9027777777777778,0.2638888888888889,0.7866666666666666,0.8861111111111111,102_27,102_55,0.9094567404426559,0.3199195171026157,0.8405030181086519,0.9020120724346077,102_16,102_54,0.9234234094619751,0.28378379344940186,0.8121621543169022,0.9234234094619751,102_27,69_66
103,uci_cancer_test/103/20251105-231209,nan,nan,0.9068541300527241,0.37258347978910367,0.8381195079086113,0.9,103_62,103_12,0.8888888888888888,0.2638888888888889,0.7747222222222223,0.8861111111111111,103_23,69_66,0.9094567404426559,0.3199195171026157,0.8473038229376257,0.9020120724346077,103_62,103_12,0.9234234094619751,0.28378379344940186,0.8016666579246521,0.9234234094619751,103_23,69_66
104,uci_cancer_test/104/20251105-231220,nan,nan,0.9068541300527241,0.37258347978910367,0.8542179261862917,0.9001757469244289,104_26,104_42,0.8888888888888888,0.2638888888888889,0.8120833333333334,0.8861111111111111,104_14,69_66,0.9094567404426559,0.3199195171026157,0.8603219315895371,0.9022132796780685,104_26,104_42,0.9234234094619751,0.28378379344940186,0.8432882782816887,0.9234234094619751,104_14,69_66
105,uci_cancer_test/105/20251105-231233,nan,nan,0.9068541300527241,0.37258347978910367,0.8352724077328646,0.9005272407732864,105_19,105_22,0.9027777777777778,0.2638888888888889,0.765,0.8861111111111111,105_30,105_72,0.9235412474849095,0.3199195171026157,0.8454527162977867,0.90261569416499,105_19,105_22,0.9279279112815857,0.28378379344940186,0.7933333265781403,0.9238738596439362,105_30,105_15
106,uci_cancer_test/106/20251105-231245,nan,nan,0.9068541300527241,0.37258347978910367,0.827750439367311,0.8987697715289983,106_20,106_40,0.9027777777777778,0.2638888888888889,0.7848611111111111,0.8847222222222222,106_16,106_42,0.9094567404426559,0.3199195171026157,0.833963782696177,0.9008048289738433,106_20,106_40,0.9279279112815857,0.28378379344940186,0.8138738664984703,0.9238738596439362,106_16,105_15
107,uci_cancer_test/107/20251105-231258,nan,nan,0.9068541300527241,0.37258347978910367,0.8031282952548328,0.898945518453427,107_14,107_60,0.8888888888888888,0.2638888888888889,0.7279166666666668,0.8847222222222223,107_26,105_15,0.9094567404426559,0.3199195171026157,0.8140241448692155,0.9010060362173038,107_14,107_60,0.9279279112815857,0.28378379344940186,0.7559909835457802,0.9261261105537415,107_26,105_15
108,uci_cancer_test/108/20251105-231309,nan,nan,0.9068541300527241,0.37258347978910367,0.8349560632688926,0.9,108_65,107_60,0.9027777777777778,0.2638888888888889,0.7802777777777777,0.888888888888889,108_27,108_91,0.9094567404426559,0.3199195171026157,0.8428772635814888,0.901609657947686,108_65,107_60,0.9279279112815857,0.28378379344940186,0.8065315216779709,0.9279279112815857,108_27,105_15
109,uci_cancer_test/109/20251105-231320,nan,nan,0.9068541300527241,0.37258347978910367,0.8540421792618628,0.8998242530755712,109_43,107_60,0.8888888888888888,0.2638888888888889,0.7954166666666667,0.888888888888889,109_33,105_15,0.9094567404426559,0.3199195171026157,0.8625352112676056,0.9014084507042254,109_43,107_60,0.9279279112815857,0.28378379344940186,0.8288288179039955,0.9279279112815857,109_33,105_15
110,uci_cancer_test/110/20251105-231330,nan,nan,0.9068541300527241,0.37258347978910367,0.8472759226713532,0.8998242530755711,110_31,107_60,0.8888888888888888,0.2638888888888889,0.80375,0.888888888888889,110_20,105_15,0.9094567404426559,0.3199195171026157,0.8535814889336016,0.9014084507042254,110_31,107_60,0.9279279112815857,0.28378379344940186,0.831666656434536,0.9279279112815857,110_20,105_15
111,uci_cancer_test/111/20251105-231340,nan,nan,0.9068541300527241,0.37258347978910367,0.8379437609841827,0.8992970123022849,111_45,107_60,0.8888888888888888,0.2638888888888889,0.7538888888888888,0.888888888888889,111_16,105_15,0.9094567404426559,0.3199195171026157,0.8501207243460764,0.9008048289738431,111_45,107_60,0.9279279112815857,0.28378379344940186,0.7819819727540016,0.9279279112815857,111_16,105_15
112,uci_cancer_test/112/20251105-231350,nan,nan,0.9068541300527241,0.37258347978910367,0.8430755711775043,0.9001757469244287,112_46,107_60,0.8888888888888888,0.2638888888888889,0.7776388888888889,0.888888888888889,112_17,105_15,0.9094567404426559,0.3199195171026157,0.8525553319919517,0.9018108651911468,112_46,107_60,0.9279279112815857,0.28378379344940186,0.8070720627903938,0.9279279112815857,112_17,105_15
113,uci_cancer_test/113/20251105-231400,nan,nan,0.9068541300527241,0.37258347978910367,0.841177504393673,0.9008787346221441,113_28,107_60,0.9027777777777778,0.2638888888888889,0.7938888888888889,0.888888888888889,113_23,113_39,0.9094567404426559,0.3199195171026157,0.8480281690140845,0.90261569416499,113_28,107_60,0.9324324131011963,0.28378379344940186,0.8223423328995705,0.9283783614635468,113_32,113_58
114,uci_cancer_test/114/20251105-231409,nan,nan,0.9086115992970123,0.37258347978910367,0.846572934973638,0.8994727592267134,114_89,114_20,0.8888888888888888,0.2638888888888889,0.7744444444444444,0.888888888888889,114_23,113_58,0.9114688128772636,0.3199195171026157,0.8570221327967805,0.9010060362173038,114_89,114_20,0.9324324131011963,0.28378379344940186,0.8087837746739388,0.9288288116455078,114_23,113_58
115,uci_cancer_test/115/20251105-231419,nan,nan,0.9068541300527241,0.37258347978910367,0.805659050966608,0.9012302284710018,115_15,113_58,0.9027777777777778,0.2638888888888889,0.7544444444444443,0.888888888888889,115_22,115_21,0.9094567404426559,0.3199195171026157,0.8130784708249496,0.9030181086519115,115_15,113_58,0.9324324131011963,0.28378379344940186,0.7808108007907868,0.9288288116455078,115_22,113_58
116,uci_cancer_test/116/20251105-231428,nan,nan,0.9103690685413005,0.37258347978910367,0.8411775043936732,0.8999999999999998,116_71,116_43,0.9027777777777778,0.2638888888888889,0.7687500000000002,0.888888888888889,116_27,116_12,0.9275653923541247,0.3199195171026157,0.8516700201207243,0.901609657947686,116_71,116_43,0.9324324131011963,0.28378379344940186,0.8025675576925277,0.9288288116455078,116_27,113_58
117,uci_cancer_test/117/20251105-231438,nan,nan,0.9068541300527241,0.37258347978910367,0.8488400702987697,0.8996485061511426,117_12,113_58,0.9027777777777778,0.2638888888888889,0.7919444444444446,0.888888888888889,117_19,117_43,0.9094567404426559,0.3199195171026157,0.8570824949698189,0.9012072434607648,117_12,113_58,0.9324324131011963,0.28378379344940186,0.8211711609363556,0.9288288116455078,117_29,113_58
118,uci_cancer_test/118/20251105-231448,nan,nan,0.9068541300527241,0.37258347978910367,0.8271177504393674,0.8994727592267134,118_62,113_58,0.8888888888888888,0.2638888888888889,0.7354166666666667,0.888888888888889,118_21,113_58,0.9094567404426559,0.3199195171026157,0.8404024144869214,0.9010060362173038,118_62,113_58,0.9324324131011963,0.28378379344940186,0.7637837737798691,0.9288288116455078,118_36,113_58
119,uci_cancer_test/119/20251105-231459,nan,nan,0.9068541300527241,0.37258347978910367,0.8568014059753953,0.8984182776801406,119_17,113_58,0.9027777777777778,0.2638888888888889,0.8156944444444446,0.888888888888889,119_23,119_87,0.9094567404426559,0.3199195171026157,0.8627565392354125,0.8997987927565392,119_17,113_58,0.9324324131011963,0.28378379344940186,0.844639627635479,0.9288288116455078,119_27,113_58
120,uci_cancer_test/120/20251105-231511,nan,nan,0.9068541300527241,0.37258347978910367,0.8193673110720562,0.9038664323374339,120_82,113_58,0.9027777777777778,0.2638888888888889,0.7369444444444444,0.888888888888889,120_11,120_65,0.9094567404426559,0.3199195171026157,0.8313078470824948,0.9060362173038229,120_82,113_58,0.9324324131011963,0.28378379344940186,0.7630180078744888,0.9315315127372742,120_11,113_58
121,uci_cancer_test/121/20251105-231522,nan,nan,0.9086115992970123,0.37258347978910367,0.8456239015817222,0.906854130052724,121_52,121_87,0.9027777777777778,0.2638888888888889,0.8013888888888888,0.888888888888889,121_11,121_29,0.9114688128772636,0.3199195171026157,0.8520321931589535,0.9094567404426558,121_52,121_87,0.9324324131011963,0.28378379344940186,0.8326126009225845,0.9324324131011963,121_11,113_58
122,uci_cancer_test/122/20251105-231532,nan,nan,0.9068541300527241,0.37258347978910367,0.8436555360281193,0.9061511423550087,122_25,113_58,0.9027777777777778,0.2638888888888889,0.7856944444444446,0.888888888888889,122_20,122_34,0.9094567404426559,0.3199195171026157,0.8520523138832996,0.9086519114688129,122_25,113_58,0.9324324131011963,0.28378379344940186,0.8181080961227417,0.9324324131011963,122_20,113_58
123,uci_cancer_test/123/20251105-231541,nan,nan,0.9103690685413005,0.37258347978910367,0.855940246045694,0.9066783831282951,123_49,123_23,0.9027777777777778,0.2638888888888889,0.7852777777777779,0.888888888888889,123_13,123_23,0.9114688128772636,0.3199195171026157,0.8661770623742453,0.9092555331991949,123_49,123_23,0.9324324131011963,0.28378379344940186,0.8163963839411735,0.9324324131011963,123_13,113_58
124,uci_cancer_test/124/20251105-231551,nan,nan,0.9086115992970123,0.37258347978910367,0.8474165202108962,0.9066783831282953,124_54,124_36,0.8888888888888888,0.2638888888888889,0.7890277777777777,0.888888888888889,124_12,113_58,0.9114688128772636,0.3199195171026157,0.8558752515090542,0.9092555331991952,124_54,124_36,0.9324324131011963,0.28378379344940186,0.8226576447486877,0.9324324131011963,124_12,113_58
125,uci_cancer_test/125/20251105-231600,nan,nan,0.9086115992970123,0.37258347978910367,0.842688927943761,0.9065026362038664,125_14,124_36,0.9027777777777778,0.2638888888888889,0.8018055555555555,0.888888888888889,125_15,125_22,0.9114688128772636,0.3199195171026157,0.8486116700201205,0.9090543259557343,125_14,124_36,0.9369369149208069,0.28378379344940186,0.83085584461689,0.9328828632831574,125_15,125_83
126,uci_cancer_test/126/20251105-231611,nan,nan,0.9103690685413005,0.37258347978910367,0.846572934973638,0.9063268892794374,126_67,126_95,0.9027777777777778,0.2638888888888889,0.7795833333333333,0.888888888888889,126_30,126_95,0.9114688128772636,0.3199195171026157,0.8562776659959757,0.9088531187122735,126_67,125_30,0.9369369149208069,0.28378379344940186,0.8094144025444985,0.9333333134651184,126_30,125_83
127,uci_cancer_test/127/20251105-231622,nan,nan,0.9086115992970123,0.37258347978910367,0.8441300527240773,0.9061511423550088,127_31,125_30,0.9027777777777778,0.2638888888888889,0.7915277777777777,0.888888888888889,127_12,127_63,0.9114688128772636,0.3199195171026157,0.8517505030181085,0.9086519114688129,127_31,125_30,0.9369369149208069,0.28378379344940186,0.8259008893370628,0.9333333134651184,127_12,125_83
128,uci_cancer_test/128/20251105-231637,nan,nan,0.9086115992970123,0.37258347978910367,0.8459753954305799,0.9063268892794376,128_28,127_37,0.8888888888888888,0.2638888888888889,0.7988888888888889,0.888888888888889,128_12,125_83,0.9114688128772636,0.3199195171026157,0.8527967806841048,0.9088531187122737,128_28,127_37,0.9369369149208069,0.28378379344940186,0.8275225105881691,0.9333333134651184,128_12,125_83
129,uci_cancer_test/129/20251105-231651,nan,nan,0.9086115992970123,0.37258347978910367,0.8470650263620386,0.9061511423550087,129_48,128_48,0.9027777777777778,0.2638888888888889,0.7908333333333333,0.888888888888889,129_15,129_81,0.9114688128772636,0.3199195171026157,0.8552112676056339,0.908651911468813,129_48,128_48,0.9369369149208069,0.28378379344940186,0.8207207071781158,0.9337837636470795,129_15,125_83
130,uci_cancer_test/130/20251105-231704,nan,nan,0.9086115992970123,0.37258347978910367,0.8504042179261861,0.9059753954305799,130_43,127_37,0.8888888888888888,0.2638888888888889,0.7851388888888888,0.888888888888889,130_20,125_83,0.9114688128772636,0.3199195171026157,0.8598591549295773,0.908450704225352,130_43,127_37,0.9369369149208069,0.28378379344940186,0.8264414274692535,0.9346846640110016,130_20,125_83
131,uci_cancer_test/131/20251105-231718,nan,nan,0.9086115992970123,0.37258347978910367,0.8177152899824252,0.906854130052724,131_32,127_37,0.8888888888888888,0.2638888888888889,0.7422222222222221,0.888888888888889,131_18,125_83,0.9114688128772636,0.3199195171026157,0.8286519114688125,0.9094567404426558,131_32,127_37,0.9369369149208069,0.28378379344940186,0.7737837710976601,0.9369369149208069,131_18,125_83
132,uci_cancer_test/132/20251105-231730,nan,nan,0.9086115992970123,0.37258347978910367,0.8537609841827768,0.906854130052724,132_60,131_49,0.8888888888888888,0.2638888888888889,0.7898611111111111,0.888888888888889,132_19,125_83,0.9114688128772636,0.3199195171026157,0.8630181086519112,0.9094567404426558,132_60,131_49,0.9369369149208069,0.28378379344940186,0.8296846690773964,0.9369369149208069,132_19,125_83
